Date/Time,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm)
2016-05-03,2016,5,3,14.24,4.06,9.180000000000001,0.0,0.0,0.0,0.0
2016-05-04,2016,5,4,15.34,4.4799999999999995,9.940000000000001,0.0,0.0,0.0,0.0
2016-05-05,2016,5,5,16.86,7.840000000000001,12.36,0.2,0.0,0.2,0.0
2016-05-06,2016,5,6,21.060000000000002,7.7,14.419999999999998,0.0,0.0,0.0,0.0
2016-05-07,2016,5,7,17.080000000000002,6.859999999999999,12.0,0.1,0.0,0.16,0.0
2016-05-08,2016,5,8,14.040000000000001,4.34,9.219999999999999,2.16,0.0,3.04,0.0
2016-05-09,2016,5,9,15.02,2.64,8.86,0.0,0.0,0.0,0.0
2016-05-10,2016,5,10,15.8,4.5600000000000005,10.2,0.0,0.0,0.0,0.0
2016-05-11,2016,5,11,18.080000000000002,5.42,11.780000000000001,0.0,0.0,0.0,0.0
2016-05-12,2016,5,12,21.3,7.460000000000001,14.4,4.880000000000001,0.0,4.880000000000001,0.0
2016-05-13,2016,5,13,20.740000000000002,13.16,16.96,4.72,0.0,7.359999999999999,0.0
2016-05-14,2016,5,14,,,,2.4000000000000004,0.0,3.5,0.0
2016-05-15,2016,5,15,8.120000000000001,2.2,5.199999999999999,0.36,0.04,0.62,0.0
2016-05-16,2016,5,16,17.939999999999998,1.42,9.7,3.4799999999999995,0.0,4.42,0.0
2016-05-17,2016,5,17,16.0,4.86,10.459999999999999,0.0,0.0,0.06,0.0
2016-05-18,2016,5,18,16.22,5.38,10.8,0.0,0.0,0.0,0.0
2016-05-19,2016,5,19,19.68,9.6,14.680000000000001,0.0,0.0,0.0,0.0
2016-05-20,2016,5,20,22.2,7.279999999999999,14.76,0.0,0.0,0.0,0.0
2016-05-21,2016,5,21,22.939999999999998,12.180000000000001,17.580000000000002,0.0,0.0,0.0,0.0
2016-05-22,2016,5,22,22.880000000000003,12.4,17.68,0.0,0.0,0.0,0.0
2016-05-23,2016,5,23,25.3,11.2,18.259999999999998,0.0,0.0,0.0,0.0
2016-05-24,2016,5,24,28.560000000000002,11.3,19.94,0.0,0.0,0.0,0.0
2016-05-25,2016,5,25,29.52,14.860000000000003,22.22,0.0,0.0,0.0,0.0
2016-05-26,2016,5,26,23.839999999999996,15.48,19.68,1.48,0.0,2.98,0.0
2016-05-27,2016,5,27,28.7,15.8,22.28,1.0,0.0,1.1600000000000001,0.0
2016-05-28,2016,5,28,30.18,17.48,23.84,0.0,0.0,0.0,0.0
2016-05-29,2016,5,29,30.080000000000002,19.22,24.68,0.0,0.0,0.0,0.0
2016-05-30,2016,5,30,27.639999999999997,17.16,22.419999999999998,0.0,0.0,0.0,0.0
2016-05-31,2016,5,31,26.439999999999998,13.720000000000002,20.080000000000002,0.0,0.0,0.0,0.0
2016-06-01,2016,6,1,19.339999999999996,12.14,15.779999999999998,0.08,0.0,0.08,0.0
2016-06-02,2016,6,2,28.76,15.560000000000002,22.18,0.08,0.0,0.08,0.0
2016-06-03,2016,6,3,25.52,13.6,19.6,0.0,0.0,0.0,0.0
2016-06-04,2016,6,4,26.119999999999997,14.560000000000002,20.36,3.3200000000000003,0.0,5.0,0.0
2016-06-05,2016,6,5,22.76,16.240000000000002,19.52,6.16,0.0,14.319999999999999,0.0
2016-06-06,2016,6,6,25.240000000000002,14.040000000000001,19.68,1.2399999999999998,0.0,2.5799999999999996,0.0
2016-06-07,2016,6,7,20.020000000000003,11.360000000000001,15.719999999999999,0.0,0.0,0.0,0.0
2016-06-08,2016,6,8,14.679999999999998,7.6,11.16,0.0,0.0,0.0,0.0
2016-06-09,2016,6,9,20.44,7.6800000000000015,14.079999999999998,0.0,0.0,0.0,0.0
2016-06-10,2016,6,10,22.640000000000004,8.319999999999999,15.5,4.12,0.0,4.12,0.0
2016-06-11,2016,6,11,30.380000000000003,12.26,21.339999999999996,4.76,0.0,7.58,0.0
2016-06-12,2016,6,12,19.96,13.14,16.560000000000002,0.0,0.0,0.0,0.0
2016-06-13,2016,6,13,18.740000000000002,11.14,14.959999999999999,0.0,0.0,0.0,0.0
2016-06-14,2016,6,14,21.28,8.719999999999999,15.040000000000001,0.0,0.0,0.0,0.0
2016-06-15,2016,6,15,23.919999999999998,9.86,16.92,0.12000000000000002,0.0,0.32,0.0
2016-06-16,2016,6,16,25.9,15.14,20.54,0.0,0.0,0.32,0.0
2016-06-17,2016,6,17,28.8,13.819999999999999,21.32,0.0,0.0,0.0,0.0
2016-06-18,2016,6,18,30.4,15.5,22.979999999999997,0.0,0.0,0.0,0.0
2016-06-19,2016,6,19,31.82,16.54,24.199999999999996,0.0,0.0,0.0,0.0
2016-06-20,2016,6,20,32.9,18.58,25.76,0.04,0.0,0.04,0.0
2016-06-21,2016,6,21,26.22,13.5,19.860000000000003,0.04,0.0,0.04,0.0
2016-06-22,2016,6,22,25.28,14.38,19.86,0.06,0.0,0.06,0.0
2016-06-23,2016,6,23,23.659999999999997,12.3,18.02,0.0,0.0,0.0,0.0
2016-06-24,2016,6,24,26.839999999999996,13.719999999999999,20.32,0.0,0.0,0.0,0.0
2016-06-25,2016,6,25,28.22,,,0.0,0.0,0.0,0.0
2016-06-26,2016,6,26,31.839999999999996,16.520000000000003,24.22,2.3600000000000003,0.0,3.72,0.0
2016-06-27,2016,6,27,32.480000000000004,19.880000000000003,26.2,0.0,0.0,0.0,0.0
2016-06-28,2016,6,28,23.18,15.6,19.419999999999998,0.0,0.0,0.0,0.0
2016-06-29,2016,6,29,25.6,14.260000000000002,19.94,0.0,0.0,0.0,0.0
2016-06-30,2016,6,30,27.04,12.040000000000001,19.560000000000002,0.0,0.0,0.0,0.0
2016-07-01,2016,7,1,22.42,13.379999999999999,17.919999999999998,2.46,0.0,6.34,0.0
2016-07-02,2016,7,2,25.9,12.580000000000002,19.279999999999998,0.0,0.0,0.0,0.0
2016-07-03,2016,7,3,27.52,12.680000000000001,20.119999999999997,0.0,0.0,0.0,0.0
2016-07-04,2016,7,4,28.32,13.280000000000001,20.82,0.0,0.0,0.0,0.0
2016-07-05,2016,7,5,31.339999999999996,18.0,24.68,0.0,0.0,0.0,0.0
2016-07-06,2016,7,6,31.76,18.020000000000003,24.9,0.04,0.0,0.04,0.0
2016-07-07,2016,7,7,30.54,20.7,25.639999999999997,0.48,0.0,1.44,0.0
2016-07-08,2016,7,8,,,,0.24,0.0,0.4,0.0
2016-07-09,2016,7,9,,,,1.8800000000000001,0.0,2.26,0.0
2016-07-10,2016,7,10,28.26,16.759999999999998,22.54,0.0,0.0,0.0,0.0
2016-07-11,2016,7,11,26.119999999999997,16.98,21.58,0.0,0.0,0.0,0.0
2016-07-12,2016,7,12,30.74,18.98,24.88,0.0,0.0,0.0,0.0
2016-07-13,2016,7,13,,,,5.840000000000001,0.0,6.859999999999999,0.0
2016-07-14,2016,7,14,29.24,20.06,24.7,2.3,0.0,6.06,0.0
2016-07-15,2016,7,15,27.120000000000005,16.76,21.96,0.42000000000000004,0.0,0.42000000000000004,0.0
2016-07-16,2016,7,16,22.68,14.66,18.7,0.04,0.0,0.04,0.0
2016-07-17,2016,7,17,26.5,13.580000000000002,20.060000000000002,0.0,0.0,0.0,0.0
2016-07-18,2016,7,18,30.160000000000004,18.36,24.279999999999998,0.0,0.0,0.0,0.0
2016-07-19,2016,7,19,25.979999999999997,13.959999999999999,19.98,0.0,0.0,0.0,0.0
2016-07-20,2016,7,20,27.68,13.419999999999998,20.58,0.0,0.0,0.0,0.0
2016-07-21,2016,7,21,31.880000000000003,17.7,24.82,0.0,0.0,0.0,0.0
2016-07-22,2016,7,22,35.2,21.779999999999998,28.5,0.0,0.0,0.0,0.0
2016-07-23,2016,7,23,33.2,21.740000000000002,27.5,0.0,0.0,0.0,0.0
2016-07-24,2016,7,24,26.74,20.0,23.419999999999998,2.52,0.0,2.52,0.0
2016-07-25,2016,7,25,31.540000000000003,20.759999999999998,26.160000000000004,6.34,0.0,14.919999999999998,0.0
2016-07-26,2016,7,26,29.5,17.580000000000002,23.56,0.0,0.0,0.0,0.0
2016-07-27,2016,7,27,,,,0.8800000000000001,0.0,1.7600000000000002,0.0
2016-07-28,2016,7,28,29.04,20.4,24.759999999999998,4.24,0.0,4.24,0.0
2016-07-29,2016,7,29,27.1,19.0,23.060000000000002,0.76,0.0,1.7399999999999998,0.0
2016-07-30,2016,7,30,,,,0.08,0.0,0.08,0.0
2016-07-31,2016,7,31,,,,0.16,0.0,0.96,0.0
2016-08-01,2016,8,1,27.8,18.96,23.42,1.56,0.0,1.56,0.0
2016-08-02,2016,8,2,,,,0.0,0.0,0.0,0.0
2016-08-03,2016,8,3,,,,0.0,0.0,0.0,0.0
2016-08-04,2016,8,4,32.08,19.46,25.820000000000004,0.0,0.0,0.0,0.0
2016-08-05,2016,8,5,31.74,22.3,27.04,2.36,0.0,2.36,0.0
2016-08-06,2016,8,6,29.679999999999996,18.919999999999998,24.32,0.0,0.0,0.0,0.0
2016-08-07,2016,8,7,,,,0.0,0.0,0.0,0.0
2016-08-08,2016,8,8,28.320000000000004,17.06,22.7,0.0,0.0,0.0,0.0
2016-08-09,2016,8,9,30.639999999999997,16.46,23.580000000000002,0.0,0.0,0.26,0.0
2016-08-10,2016,8,10,34.08,21.119999999999997,27.619999999999997,0.0,0.0,0.1,0.0
2016-08-11,2016,8,11,33.04,21.04,27.080000000000002,0.08,0.0,0.08,0.0
2016-08-12,2016,8,12,,,,0.33999999999999997,0.0,0.33999999999999997,0.0
2016-08-13,2016,8,13,29.360000000000003,22.339999999999996,25.860000000000003,19.04,0.0,24.3,0.0
2016-08-14,2016,8,14,28.839999999999996,19.619999999999997,24.240000000000002,0.0,0.0,0.0,0.0
2016-08-15,2016,8,15,26.04,17.54,21.839999999999996,2.2,0.0,3.0,0.0
2016-08-16,2016,8,16,28.479999999999997,19.04,23.78,5.64,0.0,12.2,0.0
2016-08-17,2016,8,17,26.619999999999997,,,0.0,0.0,0.0,0.0
2016-08-18,2016,8,18,28.1,19.54,23.86,0.0,0.0,0.0,0.0
2016-08-19,2016,8,19,29.060000000000002,18.7,23.919999999999998,0.32,0.0,0.32,0.0
2016-08-20,2016,8,20,30.860000000000003,20.52,25.72,0.8800000000000001,0.0,2.0,0.0
2016-08-21,2016,8,21,26.8,17.660000000000004,22.259999999999998,0.27999999999999997,0.0,0.78,0.0
2016-08-22,2016,8,22,24.18,13.160000000000002,18.699999999999996,0.0,0.0,0.0,0.0
2016-08-23,2016,8,23,27.839999999999996,14.4,21.14,0.0,0.0,0.0,0.0
2016-08-24,2016,8,24,,,,1.56,0.0,1.56,0.0
2016-08-25,2016,8,25,30.380000000000003,21.1,25.78,7.720000000000001,0.0,14.48,0.0
2016-08-26,2016,8,26,29.6,18.82,24.240000000000002,0.0,0.0,0.0,0.0
2016-08-27,2016,8,27,26.7,16.4,21.580000000000002,0.04,0.0,0.04,0.0
2016-08-28,2016,8,28,30.479999999999997,19.619999999999997,25.080000000000002,0.0,0.0,0.0,0.0
2016-08-29,2016,8,29,26.660000000000004,17.54,22.119999999999997,0.0,0.0,0.0,0.0
2016-08-30,2016,8,30,,16.619999999999997,,0.0,0.0,0.0,0.0
2016-08-31,2016,8,31,28.8,18.139999999999997,23.500000000000004,0.0,0.0,0.06,0.0
2016-09-01,2016,9,1,23.04,15.1,19.080000000000002,0.0,0.0,0.0,0.0
2016-09-02,2016,9,2,23.28,13.680000000000001,18.5,0.0,0.0,0.0,0.0
2016-09-03,2016,9,3,23.92,13.059999999999999,18.5,0.0,0.0,0.0,0.0
2016-09-04,2016,9,4,24.5,12.24,18.4,0.0,0.0,0.0,0.0
2016-09-05,2016,9,5,28.779999999999994,14.48,21.66,0.0,0.0,0.0,0.0
2016-09-06,2016,9,6,30.52,18.84,24.699999999999996,0.0,0.0,0.0,0.0
2016-09-07,2016,9,7,34.239999999999995,20.96,27.619999999999997,10.679999999999998,0.0,21.759999999999998,0.0
2016-09-08,2016,9,8,29.98,21.76,25.9,1.5,0.0,2.56,0.0
2016-09-09,2016,9,9,28.439999999999998,19.4,23.96,0.0,0.0,0.0,0.0
2016-09-10,2016,9,10,28.7,18.259999999999998,23.5,1.8,0.0,3.6799999999999997,0.0
2016-09-11,2016,9,11,23.080000000000002,13.52,18.32,0.0,0.0,0.0,0.0
2016-09-12,2016,9,12,24.140000000000004,11.1,17.639999999999997,0.0,0.0,0.0,0.0
2016-09-13,2016,9,13,27.6,13.9,20.759999999999998,0.0,0.0,0.0,0.0
2016-09-14,2016,9,14,22.54,13.979999999999999,18.28,0.0,0.0,0.0,0.0
2016-09-15,2016,9,15,20.119999999999997,10.4,15.260000000000002,0.0,0.0,0.0,0.0
2016-09-16,2016,9,16,22.86,11.040000000000001,16.98,0.16,0.0,0.16,0.0
2016-09-17,2016,9,17,22.42,18.14,20.3,5.359999999999999,0.0,9.6,0.0
2016-09-18,2016,9,18,,,,0.0,0.0,0.0,0.0
2016-09-19,2016,9,19,,,,0.0,0.0,0.0,0.0
2016-09-20,2016,9,20,,,,0.0,0.0,0.0,0.0
2016-09-21,2016,9,21,,,,0.0,0.0,0.0,0.0
2016-09-22,2016,9,22,,,,0.0,0.0,0.0,0.0
2016-09-23,2016,9,23,21.04,11.599999999999998,16.36,0.4,0.0,0.7000000000000001,0.0
2016-09-24,2016,9,24,18.9,8.64,13.8,0.0,0.0,0.0,0.0
2016-09-25,2016,9,25,17.78,7.9799999999999995,12.9,0.0,0.0,0.0,0.0
2016-09-26,2016,9,26,18.1,11.94,15.040000000000001,6.959999999999999,0.0,11.04,0.0
2016-09-27,2016,9,27,21.5,9.3,15.440000000000001,0.0,0.0,0.0,0.0
2016-09-28,2016,9,28,22.26,13.040000000000001,17.66,0.0,0.0,0.0,0.0
2016-09-29,2016,9,29,17.2,13.559999999999999,15.4,1.8,0.0,3.62,0.0
2016-09-30,2016,9,30,18.72,13.64,16.22,0.08,0.0,0.08,0.0
2016-10-01,2016,10,1,15.960000000000003,13.24,14.62,1.2600000000000002,0.0,1.4,0.0
2016-10-02,2016,10,2,19.52,14.440000000000001,17.02,3.3200000000000003,0.0,4.52,0.0
2016-10-03,2016,10,3,,,,0.08,0.0,0.08,0.0
2016-10-04,2016,10,4,19.54,13.8,16.68,0.0,0.0,0.0,0.0
2016-10-05,2016,10,5,20.38,13.219999999999999,16.82,0.0,0.0,0.0,0.0
2016-10-06,2016,10,6,23.1,15.14,19.160000000000004,0.0,0.0,0.0,0.0
2016-10-07,2016,10,7,22.24,13.780000000000001,18.04,1.2,0.0,1.2,0.0
2016-10-08,2016,10,8,18.96,9.2,14.1,2.12,0.0,3.06,0.0
2016-10-09,2016,10,9,13.2,5.2,9.24,0.0,0.0,0.0,0.0
2016-10-10,2016,10,10,13.34,2.02,7.719999999999999,0.0,0.0,0.0,0.0
2016-10-11,2016,10,11,17.04,3.5,10.3,0.0,0.0,0.0,0.0
2016-10-12,2016,10,12,21.880000000000003,9.6,15.76,0.0,0.0,0.0,0.0
2016-10-13,2016,10,13,18.439999999999998,6.0,12.26,0.08,0.0,0.08,0.0
2016-10-14,2016,10,14,14.920000000000002,3.56,9.260000000000002,0.0,0.0,0.0,0.0
2016-10-15,2016,10,15,18.740000000000002,7.460000000000001,13.14,0.08,0.0,0.08,0.0
2016-10-16,2016,10,16,20.839999999999996,15.6,18.240000000000002,2.4,0.0,2.9199999999999995,0.0
2016-10-17,2016,10,17,,,,0.08,0.0,0.26,0.0
2016-10-18,2016,10,18,,,,1.2,0.0,1.2,0.0
2016-10-19,2016,10,19,20.28,10.64,15.48,0.8800000000000001,0.0,0.8800000000000001,0.0
2016-10-20,2016,10,20,15.14,11.24,13.219999999999999,6.44,0.0,9.0,0.0
2016-10-21,2016,10,21,11.139999999999999,5.619999999999999,8.419999999999998,2.74,0.0,4.7,0.0
2016-10-22,2016,10,22,8.7,3.62,6.180000000000001,0.0,0.0,0.0,0.0
2016-10-23,2016,10,23,14.1,3.8600000000000003,9.0,0.0,0.0,0.0,0.0
2016-10-24,2016,10,24,10.18,5.299999999999999,7.779999999999999,0.04,0.0,0.04,0.0
2016-10-25,2016,10,25,,,,0.0,0.0,0.0,0.0
2016-10-26,2016,10,26,,,,1.1600000000000001,0.32,1.8,0.0
2016-10-27,2016,10,27,5.08,0.6599999999999999,2.9,4.08,0.6799999999999999,7.9399999999999995,0.0
2016-10-28,2016,10,28,11.120000000000001,0.5200000000000001,5.82,0.0,0.0,0.0,0.0
2016-10-29,2016,10,29,19.48,9.76,14.64,0.08,0.0,0.08,0.0
2016-10-30,2016,10,30,,,,0.72,0.0,0.8400000000000001,0.0
2016-10-31,2016,10,31,,,,0.0,0.0,0.0,0.0
2016-11-01,2016,11,1,16.759999999999998,4.5600000000000005,10.7,0.0,0.0,0.0,0.0
2016-11-02,2016,11,2,18.86,10.98,14.959999999999999,5.96,0.0,7.780000000000001,0.0
2016-11-03,2016,11,3,14.36,6.840000000000001,10.62,7.919999999999999,0.0,16.0,0.0
2016-11-04,2016,11,4,12.14,3.3,7.720000000000001,0.0,0.0,0.0,0.0
2016-11-05,2016,11,5,16.18,6.659999999999999,11.44,0.0,0.0,0.0,0.0
2016-11-06,2016,11,6,13.14,4.4,8.8,0.0,0.0,0.0,0.0
2016-11-07,2016,11,7,15.839999999999998,2.08,9.0,0.0,0.0,0.0,0.0
2016-11-08,2016,11,8,,,,1.0,0.0,1.1600000000000001,0.0
2016-11-09,2016,11,9,,3.2,,0.0,0.0,0.0,0.0
2016-11-10,2016,11,10,16.54,0.6199999999999999,8.6,0.12,0.0,0.12,0.0
2016-11-11,2016,11,11,11.3,0.9,6.119999999999999,0.0,0.0,0.0,0.0
2016-11-12,2016,11,12,10.02,-2.06,4.0,0.0,0.0,0.0,0.0
2016-11-13,2016,11,13,12.540000000000001,2.1399999999999997,7.359999999999999,0.0,0.0,0.0,0.0
2016-11-14,2016,11,14,13.38,3.7,8.559999999999999,0.0,0.0,0.0,0.0
2016-11-15,2016,11,15,13.059999999999999,1.6,7.339999999999999,0.0,0.0,0.0,0.0
2016-11-16,2016,11,16,,,,0.08,0.0,0.08,0.0
2016-11-17,2016,11,17,,,,0.0,0.0,0.0,0.0
2016-11-18,2016,11,18,16.76,5.040000000000001,10.940000000000001,0.0,0.0,0.0,0.0
2016-11-19,2016,11,19,13.88,1.0,7.459999999999999,2.4,0.24,4.22,0.0
2016-11-20,2016,11,20,,,,0.0,1.16,1.8,0.2
2016-11-21,2016,11,21,1.0399999999999998,-3.22,-1.1,0.0,0.74,0.7,1.0
2016-11-22,2016,11,22,2.52,-3.3200000000000003,-0.38,0.0,0.08,0.08,1.2
2016-11-23,2016,11,23,1.6,-4.08,-1.2399999999999998,0.8800000000000001,0.96,2.4799999999999995,0.4
2016-11-24,2016,11,24,4.1,0.6599999999999999,2.4,1.5,0.12,2.56,0.6
2016-11-25,2016,11,25,,,,0.58,0.0,0.86,0.0
2016-11-26,2016,11,26,6.88,2.6800000000000006,4.8,0.8400000000000001,0.0,2.3200000000000003,0.0
2016-11-27,2016,11,27,,,,0.0,0.0,0.0,0.0
2016-11-28,2016,11,28,,,,1.12,0.0,1.2200000000000002,0.0
2016-11-29,2016,11,29,13.419999999999998,5.04,9.26,0.8400000000000001,0.0,1.78,0.0
2016-11-30,2016,11,30,,,,5.3,0.0,6.5,0.0
2016-12-01,2016,12,1,,,,0.08,0.0,0.08,0.0
2016-12-02,2016,12,2,6.12,1.86,4.0200000000000005,0.48,0.06,0.54,0.0
2016-12-03,2016,12,3,5.779999999999999,0.78,3.3,0.0,0.0,0.0,0.0
2016-12-04,2016,12,4,2.94,-0.38,1.3,0.0,2.2,3.7,0.8
2016-12-05,2016,12,5,5.92,0.48,3.2199999999999998,0.0,1.44,2.96,1.6
2016-12-06,2016,12,6,5.32,-0.38,2.5,2.76,0.08,4.720000000000001,0.0
2016-12-07,2016,12,7,3.56,-0.14000000000000004,1.72,0.0,0.0,0.0,0.0
2016-12-08,2016,12,8,0.5,-3.06,-1.3000000000000003,0.06,0.5200000000000001,0.5,0.0
2016-12-09,2016,12,9,-0.6799999999999999,-7.1,-3.9200000000000004,0.0,0.08,0.04,0.4
2016-12-10,2016,12,10,-1.4600000000000002,-7.720000000000001,-4.62,0.0,0.24,0.16,0.0
2016-12-11,2016,12,11,,,,0.0,8.7,11.2,0.4
2016-12-12,2016,12,12,2.74,-1.92,0.39999999999999997,0.0,1.6,3.1599999999999997,12.0
2016-12-13,2016,12,13,-0.8,-5.58,-3.22,0.0,0.0,0.0,8.8
2016-12-14,2016,12,14,-4.46,-9.92,-7.220000000000001,0.0,0.27999999999999997,0.27999999999999997,8.4
2016-12-15,2016,12,15,,,,0.0,3.7600000000000002,3.84,8.0
2016-12-16,2016,12,16,-5.0,-12.3,-8.66,0.0,3.08,4.64,11.6
2016-12-17,2016,12,17,0.12000000000000002,-6.659999999999999,-3.3,0.76,2.7199999999999998,6.2,18.2
2016-12-18,2016,12,18,-1.28,-11.0,-6.16,0.12,0.12000000000000002,0.6199999999999999,15.8
2016-12-19,2016,12,19,,,,0.0,0.0,0.0,15.0
2016-12-20,2016,12,20,0.72,-9.48,-4.42,0.0,0.0,0.0,11.0
2016-12-21,2016,12,21,0.64,-6.08,-2.7600000000000002,0.0,1.24,1.5400000000000003,14.2
2016-12-22,2016,12,22,3.72,-0.52,1.6199999999999999,0.0,0.12,0.13999999999999999,15.0
2016-12-23,2016,12,23,2.8,-2.0,0.39999999999999997,0.32,0.12,0.52,14.0
2016-12-24,2016,12,24,3.9800000000000004,1.12,2.5599999999999996,1.7399999999999998,0.32,3.6400000000000006,12.4
2016-12-25,2016,12,25,3.02,-2.8600000000000003,0.08000000000000002,0.4,0.0,0.4,9.4
2016-12-26,2016,12,26,9.58,-4.0,2.82,9.92,0.08,15.860000000000003,7.8
2016-12-27,2016,12,27,6.36,-2.2600000000000002,2.06,0.0,0.08,0.13999999999999999,3.4
2016-12-28,2016,12,28,0.8800000000000001,-3.1799999999999997,-1.2,0.0,1.48,1.52,2.2
2016-12-29,2016,12,29,2.4400000000000004,-1.1199999999999999,0.7,0.0,3.0599999999999996,5.9399999999999995,5.6
2016-12-30,2016,12,30,-0.07999999999999999,-3.3200000000000003,-1.72,0.0,0.36,0.5,6.6
2016-12-31,2016,12,31,,-3.04,,0.36,0.48,1.1400000000000001,6.8
2017-01-01,2017,1,1,,,,0.0,0.0,0.0,4.4
2017-01-02,2017,1,2,4.58,-3.0,0.78,0.6799999999999999,0.0,0.6799999999999999,3.2
2017-01-03,2017,1,3,4.3,2.08,3.22,9.6,0.0,14.2,1.4
2017-01-04,2017,1,4,3.12,-7.840000000000001,-2.38,0.12000000000000002,0.0,0.33999999999999997,0.4
2017-01-05,2017,1,5,-6.04,-10.6,-8.34,0.0,0.0,0.0,0.4
2017-01-06,2017,1,6,-6.6,-12.6,-9.64,0.0,0.0,0.0,0.4
2017-01-07,2017,1,7,-7.12,-13.459999999999999,-10.3,0.0,0.0,0.0,0.4
2017-01-08,2017,1,8,-8.440000000000001,-12.28,-10.4,0.0,0.12,0.06,0.6
2017-01-09,2017,1,9,-1.9200000000000004,-9.82,-5.9,0.0,1.0,0.76,0.6
2017-01-10,2017,1,10,,,,7.039999999999999,4.2,15.020000000000001,2.0
2017-01-11,2017,1,11,,,,5.32,0.0,6.18,0.2
2017-01-12,2017,1,12,7.4,-1.22,3.1,5.199999999999999,0.16,12.080000000000002,0.0
2017-01-13,2017,1,13,-1.54,-8.040000000000001,-4.8,0.0,0.0,0.0,0.0
2017-01-14,2017,1,14,-2.78,-9.52,-6.159999999999999,0.0,0.0,0.0,0.0
2017-01-15,2017,1,15,0.16,-5.76,-2.84,0.0,0.0,0.0,0.0
2017-01-16,2017,1,16,3.08,-5.54,-1.26,0.72,0.0,0.72,0.0
2017-01-17,2017,1,17,1.9200000000000004,-1.0,0.45999999999999996,6.839999999999999,0.0,12.360000000000001,0.0
2017-01-18,2017,1,18,,,,0.12000000000000002,0.0,0.2,0.0
2017-01-19,2017,1,19,3.2600000000000002,1.44,2.3600000000000003,0.0,0.0,0.0,0.0
2017-01-20,2017,1,20,3.7,1.02,2.38,0.16,0.0,0.16,0.0
2017-01-21,2017,1,21,5.96,1.8199999999999998,3.9200000000000004,0.0,0.0,0.0,0.0
2017-01-22,2017,1,22,5.44,2.2600000000000002,3.8600000000000003,0.06,0.0,0.06,0.0
2017-01-23,2017,1,23,4.279999999999999,0.64,2.4799999999999995,0.06,0.0,0.06,0.0
2017-01-24,2017,1,24,,,,0.0,0.2,0.3,0.2
2017-01-25,2017,1,25,,,,1.1400000000000001,0.0,1.6600000000000001,0.2
2017-01-26,2017,1,26,4.0,1.0,2.52,0.9199999999999999,0.08,1.8400000000000003,0.0
2017-01-27,2017,1,27,2.1,-1.02,0.54,0.0,0.0,0.06,0.0
2017-01-28,2017,1,28,-0.48,-1.9600000000000002,-1.24,0.0,0.56,0.5,0.0
2017-01-29,2017,1,29,-1.86,-6.340000000000001,-4.14,0.04,0.0,0.04,0.4
2017-01-30,2017,1,30,-4.0,-11.1,-7.580000000000001,0.0,0.08,0.0,0.4
2017-01-31,2017,1,31,-1.8200000000000003,-7.0,-4.4399999999999995,0.0,1.6799999999999997,2.22,0.0
2017-02-01,2017,2,1,2.56,-4.88,-1.18,0.0,0.9199999999999999,0.58,2.4
2017-02-02,2017,2,2,-2.4400000000000004,-6.279999999999999,-4.4,0.0,0.04,0.08,2.0
2017-02-03,2017,2,3,-4.26,-8.7,-6.5,0.0,0.0,0.0,1.6
2017-02-04,2017,2,4,-1.5,-7.959999999999999,-4.76,0.0,0.0,0.0,1.4
2017-02-05,2017,2,5,0.74,-3.72,-1.52,0.0,0.48,0.52,1.6
2017-02-06,2017,2,6,1.5,-6.08,-2.3200000000000003,0.0,0.0,0.0,2.2
2017-02-07,2017,2,7,4.4,-1.64,1.4000000000000001,7.719999999999999,0.0,13.9,1.6
2017-02-08,2017,2,8,3.0799999999999996,-7.279999999999999,-2.12,0.0,0.0,0.0,0.8
2017-02-09,2017,2,9,-4.42,-11.919999999999998,-8.18,0.0,0.0,0.04,1.2
2017-02-10,2017,2,10,-1.1,-7.42,-4.28,0.0,3.3200000000000003,4.42,0.6
2017-02-11,2017,2,11,3.88,-3.08,0.4,0.0,0.4,0.27999999999999997,5.0
2017-02-12,2017,2,12,,,,0.0,9.4,11.080000000000002,3.6
2017-02-13,2017,2,13,,,,0.0,0.08,0.08,14.0
2017-02-14,2017,2,14,4.779999999999999,-7.459999999999999,-1.34,0.08,0.0,0.08,12.6
2017-02-15,2017,2,15,1.8,-5.12,-1.6800000000000002,0.0,0.04,0.0,7.0
2017-02-16,2017,2,16,-2.9800000000000004,-10.059999999999999,-6.5200000000000005,0.0,0.0,0.0,5.8
2017-02-17,2017,2,17,0.72,-7.06,-3.1799999999999997,0.0,0.0,0.0,6.8
2017-02-18,2017,2,18,12.939999999999998,-3.5200000000000005,4.72,0.0,0.0,0.0,6.8
2017-02-19,2017,2,19,12.22,2.1599999999999997,7.220000000000001,0.0,0.0,0.0,1.2
2017-02-20,2017,2,20,5.140000000000001,-0.66,2.2800000000000002,0.0,0.0,0.0,0.0
2017-02-21,2017,2,21,6.040000000000001,0.64,3.3599999999999994,1.4,0.0,2.3,0.0
2017-02-22,2017,2,22,9.440000000000001,2.9999999999999996,6.24,0.04,0.0,0.04,0.0
2017-02-23,2017,2,23,18.020000000000003,4.6,11.32,0.44000000000000006,0.0,0.44000000000000006,0.0
2017-02-24,2017,2,24,5.54,2.7,4.14,5.12,0.0,6.0600000000000005,0.0
